1,312867757
1,312867757
1,289653986
1,266850674
1,253066937
1,243121962
1,230813823
1,219835306
1,194745647
1,170172034
1,155155019
1,148265426
1,147118308
1,143687246
1,13236361
1,12897668
1,125599881
1,124475405
1,104592736
1,0621084
1,046
1
