000506068;2003;21;1516041,91;0
000506068;2003;20;1516041,91;0
000506068;2003;19;1516041,91;0
000506068;2003;18;1516041,91;0
000506068;2003;17;1516041,91;0
000506068;2003;16;1516041,91;0
000506068;2003;15;1516041,91;0
000506068;2003;14;1516041,91;0
000506068;2003;13;1516041,91;0
000506068;2003;12;1516041,91;0
000506068;2003;11;1516041,91;25382,60363
000506068;2003;10;1633000;414,777464
000506068;2003;9;1633000;486,8366643
000506068;2003;8;1413000;46031,4424
000506068;2003;7;1400000;218,648195
000506068;2003;6;1400000;190232,7347
000506068;2003;5;1400000;2149,312408
000506068;2003;4;790000;436,5657735
000506068;2003;3;610000;4926,394329
000506068;2003;2;610000;17815,4957
000506068;2003;1;610000;14866,74685
000506068;2003;0;495653,13;15626,35222
000900152;2003;21;744089,9;0
000900152;2003;20;744089,9;0
000900152;2003;19;744089,9;0
000900152;2003;18;744089,9;0
000900152;2003;17;744089,9;0
000900152;2003;16;744089,9;0
000900152;2003;15;744089,9;0
000900152;2003;14;744089,9;0
000900152;2003;13;744089,9;0
000900152;2003;12;744089,9;0
000900152;2003;11;744089,9;0
000900152;2003;10;744089,9;0
000900152;2003;9;744089,9;0
000900152;2003;8;744089,9;0
000900152;2003;7;744089,9;0
000900152;2003;6;744089,9;0
000900152;2003;5;744089,9;0
000900152;2003;4;744089,9;0
000900152;2003;3;744089,9;0
000900152;2003;2;744089,9;1597,311387
000900152;2003;1;786061,55;190118,2195
000900152;2003;0;1236061,55;1314,983185
001300178;2003;21;757082,72;0
001300178;2003;20;757082,72;0
001300178;2003;19;757082,72;0
001300178;2003;18;757082,72;0
001300178;2003;17;757082,72;0
001300178;2003;16;757082,72;0
001300178;2003;15;758082,72;1328,459807
001300178;2003;14;786384,5;173,4228023
001300178;2003;13;753384,5;731,0519724
001300178;2003;12;753384,5;0
001300178;2003;11;740394,5;26,59881751
001300178;2003;10;740234,5;662,9277468
001300178;2003;9;750004,5;1798,202781
001300178;2003;8;770004,5;7707,882755
001300178;2003;7;1000004,5;34219,67359
001300178;2003;6;1000004,5;14952,82808
001300178;2003;5;1000004,5;9038,124565
001300178;2003;4;1000004,5;705,5835198
001300178;2003;3;1000004,5;13331,73156
001300178;2003;2;1000004,5;15581,45534
001300178;2003;1;713714,5;10448,38771
001300178;2003;0;713714,5;34648,5617
001401331;2003;21;1427082,94;0
001401331;2003;20;1427082,94;0
001401331;2003;19;1427082,94;0
001401331;2003;18;1427082,94;0
001401331;2003;17;1427082,94;0
001401331;2003;16;1427082,94;0
001401331;2003;15;1427082,94;0
001401331;2003;14;1427082,94;0
001401331;2003;13;1427082,94;0
001401331;2003;12;1427082,94;0
001401331;2003;11;1427082,94;0
001401331;2003;10;1427082,94;0
001401331;2003;9;1427082,94;0
001401331;2003;8;1427082,94;0
001401331;2003;7;1427082,94;0
001401331;2003;6;1427082,94;0
001401331;2003;5;1427082,94;163253,8566
001401331;2003;4;1600008,61;146374,324
001401331;2003;3;1600008,61;11017,06615
001401331;2003;2;1600008,61;717,0094762
001401331;2003;1;1600008,61;0
001401331;2003;0;1600008,61;217,030106
001402832;2003;21;2550285,94;0
001402832;2003;20;2550285,94;0
001402832;2003;19;2550285,94;0
001402832;2003;18;2550285,94;0
001402832;2003;17;2550285,94;0
001402832;2003;16;2550285,94;0
001402832;2003;15;2550285,94;0
001402832;2003;14;2550285,94;0
001402832;2003;13;2550285,94;0
001402832;2003;12;2550285,94;0
001402832;2003;11;2550285,94;0
001402832;2003;10;2550285,94;2623,185737
001402832;2003;9;2600000;275050,9667
001402832;2003;8;3506327,4;0
001402832;2003;7;3506327,4;13284,77063
001402832;2003;6;3506327,4;198,4998881
001402832;2003;5;3506327,4;102,0625995
001402832;2003;4;3506327,4;61941,00015
001402832;2003;3;3506327,4;1411,060997
001402832;2003;2;3506327,4;8353,143019
001402832;2003;1;3506327,4;7687,436124
001402832;2003;0;3506327,4;68857,50979
001403117;2003;21;2927024,44;0
001403117;2003;20;2927024,44;0
001403117;2003;19;2927024,44;0
001403117;2003;18;2927024,44;0
001403117;2003;17;2927024,44;0
001403117;2003;16;2927024,44;0
001403117;2003;15;2927024,44;0
001403117;2003;14;2927024,44;0
001403117;2003;13;2927024,44;0
001403117;2003;12;2927024,44;0
001403117;2003;11;2927024,44;0
001403117;2003;10;2927024,44;0
001403117;2003;9;2927024,44;0
001403117;2003;8;2927024,44;0
001403117;2003;7;2927024,44;0
001403117;2003;6;2927024,44;0
001403117;2003;5;2927024,44;276,8283903
001403117;2003;4;3000000;98510,35441
001403117;2003;3;3000000;614662,8542
001403117;2003;2;3560000;202,75779
001403117;2003;1;3560000;5152,784917
001403117;2003;0;3560000;4120,496524
003600953;2003;21;533943,09;0
003600953;2003;20;686274,15;3055,2418
003600953;2003;19;750916,15;0
003600953;2003;18;673716,15;215,7434365
003600953;2003;17;473716,15;3878,995935
003600953;2003;16;473716,15;0
003600953;2003;15;469086,15;3380,890226
003600953;2003;14;408086,15;0
003600953;2003;13;408086,15;0
003600953;2003;12;415453,71;0
003600953;2003;11;415453,71;0
003600953;2003;10;415453,71;0
003600953;2003;9;415453,71;0
003600953;2003;8;415453,71;0
003600953;2003;7;415453,71;12577,67916
003600953;2003;6;363953,71;442,7793899
003600953;2003;5;348953,71;0
003600953;2003;4;348953,71;145,9386414
003600953;2003;3;354530,77;45032,28135
003600953;2003;2;314530,77;2783,965836
003600953;2003;1;274530,77;123,6265657
003600953;2003;0;274530,77;13945,39511
004501860;2003;21;2389530,34;0
004501860;2003;20;2389530,34;0
004501860;2003;19;2389530,34;0
004501860;2003;18;2389530,34;0
004501860;2003;17;2389530,34;0
004501860;2003;16;2391260,38;192,4441371
004501860;2003;15;2391260,38;12421,79567
004501860;2003;14;2368260,38;778,2980288
004501860;2003;13;2368260,38;495,7210002
004501860;2003;12;2368260,38;13543,3466
004501860;2003;11;2368260,38;8029,839031
004501860;2003;10;2255260,38;136,7381183
004501860;2003;9;2185260,38;0
004501860;2003;8;2135260,38;0
004501860;2003;7;2135260,38;0
004501860;2003;6;2135260,38;0
004501860;2003;5;2135260,38;0
004501860;2003;4;2244082,31;1304,944723
004501860;2003;3;2244082,31;0
004501860;2003;2;2244082,31;0
004501860;2003;1;2244082,31;599991,3354
004501860;2003;0;2744082,31;47097,39456
005001204;2003;21;813370,1;0
005001204;2003;20;813370,1;0
005001204;2003;19;813370,1;0
005001204;2003;18;813370,1;0
005001204;2003;17;813370,1;0
005001204;2003;16;813370,1;0
005001204;2003;15;813370,1;0
005001204;2003;14;813370,1;0
005001204;2003;13;813370,1;0
005001204;2003;12;813370,1;0
005001204;2003;11;813370,1;0
005001204;2003;10;813370,1;0
005001204;2003;9;813370,1;0
005001204;2003;8;813370,1;0
005001204;2003;7;813371,7;0
005001204;2003;6;813371,7;18575,5272
005001204;2003;5;735000;0
005001204;2003;4;740000;0
005001204;2003;3;742449,02;159611,2199
005001204;2003;2;1112449,02;9124,332273
005001204;2003;1;1112449,02;226,0094106
005001204;2003;0;612449,02;15116,15251
006000377;2003;21;6617552,12;0
006000377;2003;20;6617552,12;0
006000377;2003;19;6617552,12;0
006000377;2003;18;6617552,12;5679,490158
006000377;2003;17;6563251,12;0
006000377;2003;16;6563251,12;0
006000377;2003;15;6563251,12;0
006000377;2003;14;6563251,12;0
006000377;2003;13;6563251,12;0
006000377;2003;12;6563251,12;0
006000377;2003;11;6563251,12;0
006000377;2003;10;6563251,12;0
006000377;2003;9;6563251,12;0
006000377;2003;8;6563251,12;0
006000377;2003;7;6563251,12;519304,5877
006000377;2003;6;6640000;24106,05722
006000377;2003;5;6640000;14587,3177
006000377;2003;4;6640000;1286,458184
006000377;2003;3;6640000;629,2178773
006000377;2003;2;6640000;857417,1545
006000377;2003;1;4725919,53;83007,06675
006000377;2003;0;4725919,53;80372,51061
008700183;2003;21;4111302,06;0
008700183;2003;20;4111302,06;3456,18838
008700183;2003;19;4130000;0
008700183;2003;18;4130000;383029,4988
008700183;2003;17;4360000;0
008700183;2003;16;4360000;0
008700183;2003;15;4360000;4234,024535
008700183;2003;14;4170000;953,9710124
008700183;2003;13;4170000;2296,004375
008700183;2003;12;4170000;1702,358907
008700183;2003;11;4170000;275,5957748
008700183;2003;10;3963674,45;0
008700183;2003;9;3963674,45;0
008700183;2003;8;3963674,45;0
008700183;2003;7;3963674,45;6654,414701
008700183;2003;6;3963674,45;0
008700183;2003;5;3963674,45;0
008700183;2003;4;3963674,45;35361,77198
008700183;2003;3;3963674,45;61,37565493
008700183;2003;2;3963674,45;0
008700183;2003;1;3963674,45;15779,48535
008700183;2003;0;3963674,45;0
009300463;2003;21;731412,57;0
009300463;2003;20;731412,57;0
009300463;2003;19;731412,57;0
009300463;2003;18;731412,57;0
009300463;2003;17;731412,57;0
009300463;2003;16;731412,57;0
009300463;2003;15;731412,57;0
009300463;2003;14;731412,57;0
009300463;2003;13;731412,57;0
009300463;2003;12;731412,57;0
009300463;2003;11;731412,57;0
009300463;2003;10;731412,57;0
009300463;2003;9;731770,42;109,2759718
009300463;2003;8;730877,65;0
009300463;2003;7;730877,65;302,0647017
009300463;2003;6;729777,65;9266,694915
009300463;2003;5;711477,65;129366,7663
009300463;2003;4;661477,65;0
009300463;2003;3;611477,65;0
009300463;2003;2;521477,65;1659,58989
009300463;2003;1;521477,65;3412,78027
009300463;2003;0;341477,65;7062,576639
00A302208;2003;21;1529394,57;0
00A302208;2003;20;1529394,57;0
00A302208;2003;19;1529394,57;13,97439
00A302208;2003;18;1529755,84;0
00A302208;2003;17;1542755,84;99,5803242
00A302208;2003;16;1762755,84;839,85249
00A302208;2003;15;1762755,84;0
00A302208;2003;14;1762755,84;128490,8682
00A302208;2003;13;2972755,84;228,1724736
00A302208;2003;12;2972755,84;448,0635194
00A302208;2003;11;2972755,84;20806,2237
00A302208;2003;10;2972755,84;533,1079908
00A302208;2003;9;2972755,84;1361,376274
00A302208;2003;8;2972755,84;830,3350677
00A302208;2003;7;2972755,84;2418,59066
00A302208;2003;6;2972755,84;12925,57411
00A302208;2003;5;2972755,84;1701,853731
00A302208;2003;4;2972755,84;2530,669373
00A302208;2003;3;2972755,84;543,0838169
00A302208;2003;2;2972755,84;3217,826955
00A302208;2003;1;2972755,84;69896,39656
00A302208;2003;0;2972755,84;21814,79199
00AP01503;2003;21;1300030,95;0
00AP01503;2003;20;1300030,95;0
00AP01503;2003;19;1300030,95;0
00AP01503;2003;18;1300030,95;0
00AP01503;2003;17;1300030,95;0
00AP01503;2003;16;1300030,95;0
00AP01503;2003;15;1300030,95;0
00AP01503;2003;14;1300030,95;0
00AP01503;2003;13;1300030,95;0
00AP01503;2003;12;1300030,95;0
00AP01503;2003;11;1601128,12;0
00AP01503;2003;10;1601128,12;0
00AP01503;2003;9;1601128,12;213,4110465
00AP01503;2003;8;1701128,12;3873,216328
00AP01503;2003;7;1701128,12;271738,1157
00AP01503;2003;6;1621128,12;1671,830685
00AP01503;2003;5;1621128,12;7872,702423
00AP01503;2003;4;501128,12;372,2614647
00AP01503;2003;3;501128,12;0
00AP01503;2003;2;501128,12;163,8398805
00AP01503;2003;1;1128,12;0
00AP01503;2003;0;764592,14;0
00D400711;2003;21;1253530,18;0
00D400711;2003;20;1253530,18;0
00D400711;2003;19;1253530,18;0
00D400711;2003;18;1253530,18;0
00D400711;2003;17;1253530,18;0
00D400711;2003;16;1253530,18;0
00D400711;2003;15;1253530,18;0
00D400711;2003;14;1253530,18;0
00D400711;2003;13;1253530,18;0
00D400711;2003;12;1253530,18;0
00D400711;2003;11;1253530,18;0
00D400711;2003;10;1253530,18;0
00D400711;2003;9;1253530,18;0
00D400711;2003;8;1253530,18;0
00D400711;2003;7;1253530,18;0
00D400711;2003;6;1253530,18;0
00D400711;2003;5;1272245,09;0
00D400711;2003;4;1297245,09;220707,2351
00D400711;2003;3;1297245,09;58482,32116
00D400711;2003;2;1297245,09;1478,440288
00D400711;2003;1;1297245,09;3208,440081
00D400711;2003;0;1067245,09;24202,2483
00D900058;2003;21;1646899,85;0
00D900058;2003;20;1646899,85;0
00D900058;2003;19;1646899,85;0
00D900058;2003;18;1646899,85;0
00D900058;2003;17;1646899,85;0
00D900058;2003;16;1646899,85;0
00D900058;2003;15;1646899,85;0
00D900058;2003;14;1646899,85;0
00D900058;2003;13;1646899,85;0
00D900058;2003;12;1646899,85;0
00D900058;2003;11;1646899,85;0
00D900058;2003;10;1646899,85;0
00D900058;2003;9;1646899,85;0
00D900058;2003;8;1646899,85;0
00D900058;2003;7;1646899,85;0
00D900058;2003;6;1646899,85;0
00D900058;2003;5;1646899,85;0
00D900058;2003;4;1650000;3426,07081
00D900058;2003;3;1680000;297616,5122
00D900058;2003;2;1680000;50743,23914
00D900058;2003;1;1680000;8720,196948
00D900058;2003;0;1680000;8159,716262
00G400531;2003;21;1812254,5;0
00G400531;2003;20;1812254,5;0
00G400531;2003;19;1812254,5;0
00G400531;2003;18;1812254,5;0
00G400531;2003;17;1812254,5;0
00G400531;2003;16;1812254,5;0
00G400531;2003;15;1812254,5;0
00G400531;2003;14;1812254,5;0
00G400531;2003;13;1812254,5;0
00G400531;2003;12;1812254,5;0
00G400531;2003;11;1812254,5;0
00G400531;2003;10;1812254,5;0
00G400531;2003;9;1812254,5;0
00G400531;2003;8;1812254,5;0
00G400531;2003;7;1812254,5;0
00G400531;2003;6;1812254,5;0
00G400531;2003;5;1812254,5;0
00G400531;2003;4;1812254,5;0
00G400531;2003;3;1812254,5;0
00G400531;2003;2;1812254,5;220,1370291
00G400531;2003;1;3000000;0
00G400531;2003;0;3000000;464162,0668
00G800840;2003;21;4943147,98;0
00G800840;2003;20;4943147,98;0
00G800840;2003;19;4943147,98;0
00G800840;2003;18;4943147,98;0
00G800840;2003;17;4943147,98;0
00G800840;2003;16;4943147,98;0
00G800840;2003;15;4943147,98;0
00G800840;2003;14;4943147,98;0
00G800840;2003;13;4943147,98;0
00G800840;2003;12;4943147,98;0
00G800840;2003;11;4943147,98;0
00G800840;2003;10;5000000;869,0294679
00G800840;2003;9;5200000;0
00G800840;2003;8;5200000;0
00G800840;2003;7;5200000;0
00G800840;2003;6;5200000;4834,704821
00G800840;2003;5;5311800;1131290,794
00G800840;2003;4;6111800;21721,18062
00G800840;2003;3;1677000;216,3838742
00G800840;2003;2;1677000;51203,79188
00G800840;2003;1;1677000;0
00H400701;2003;21;1080823,3;0
00H400701;2003;20;1080823,3;0
00H400701;2003;19;1080823,3;0
00H400701;2003;18;1080823,3;0
00H400701;2003;17;1080823,3;0
00H400701;2003;16;1080823,3;0
00H400701;2003;15;1080823,3;0
00H400701;2003;14;1080823,3;0
00H400701;2003;13;1080823,3;0
00H400701;2003;12;1080823,3;0
00H400701;2003;11;1080823,3;0
00H400701;2003;10;1080823,3;0
00H400701;2003;9;1080823,3;0
00H400701;2003;8;1080823,3;0
00H400701;2003;7;1080823,3;0
00H400701;2003;6;1080823,3;0
00H400701;2003;5;1083823,3;0
00H400701;2003;4;1100000,58;81765,65412
00H400701;2003;3;1100000,58;0
00H400701;2003;2;1100000,58;101797,1669
00H400701;2003;1;1100000,58;26661,99584
00H400701;2003;0;1100000,58;51071,6129
00H700123;2003;21;1951325,16;0
00H700123;2003;20;1951325,16;0
00H700123;2003;19;1951325,16;0
00H700123;2003;18;1951325,16;0
